chunk_id,row_uid,title,chunk_text
04afd2024216efc802f3ba0fc725fdce_2,04afd2024216efc802f3ba0fc725fdce,"Lenovo ThinkPad L16 Gen 2 Business AI Laptop, 16"" FHD+, Intel Core Ultra 7 255U, 32GB DDR5, 1TB SSD, HDMI, Fingerprint, Backlit, Wi-Fi 6E, Long Battery Life, Windows 11 Pro, 7-in-1 USB-C Hub Bundle","Up to 10 Hours; Dimensions (W x D x H): 14.06"" x 9.98"" x 0.77""; Weight: 3 - 3.9 lbs.; First Listed on Newegg: April 20, 2026 Description: [Built for Heavy Multitasking] Configured with 32GB high-bandwidth DDR5 RAM and a 1TB PCIe NVMe M.2 SSD, this laptop delivers fast responsiveness for spreadsheets, presentations, browser-heavy workflows, CRM tools, and daily business multitasking | [Business-Class Performance] Powered by the Intel Core Ultra 7 255U Processor (12 Cores, 14 Threads, up to 5.2GHz), offering strong multi-core performance, efficient power usage, and integrated AI capabilities for professionals, analysts, developers, and managers | [16"" WUXGA Productivity Display] The 16"" WUXGA (1920 x 1200) IPS antiglare display with 16:10 aspect ratio and 400 nits brightness provides"
04afd2024216efc802f3ba0fc725fdce_3,04afd2024216efc802f3ba0fc725fdce,"Lenovo ThinkPad L16 Gen 2 Business AI Laptop, 16"" FHD+, Intel Core Ultra 7 255U, 32GB DDR5, 1TB SSD, HDMI, Fingerprint, Backlit, Wi-Fi 6E, Long Battery Life, Windows 11 Pro, 7-in-1 USB-C Hub Bundle","Productivity Display] The 16"" WUXGA (1920 x 1200) IPS antiglare display with 16:10 aspect ratio and 400 nits brightness provides more vertical workspace for documents, coding, dashboards, and financial tasks, reducing scrolling and improving efficiency | [Enterprise-Ready Features] Equipped with 2 x USB-C Thunderbolt 4, 2 x USB-A, HDMI, RJ-45 Ethernet, headphone/mic combo, fingerprint reader, backlit keyboard, Wi-Fi 6E, Bluetooth, and Windows 11 Pro, supporting secure, reliable, and professional workflows | [Built for Business Mobility] The ThinkPad L16 Gen 2 offers durable MIL-STD-810Htested construction, dependable battery life, and IT-friendly reliability, making it a strong choice for corporate use, remote work, and long-term business deployment | [Complete Bundle & Upgrade Notice] Includes a Thunderobot 7-in-1 USB-C Hub for convenient multi-port expansion."
018c8a2835d81b0f464d2e1fa10d2020_0,018c8a2835d81b0f464d2e1fa10d2020,"HP 17.3"" Laptop AMD Ryzen 5 7520U 16GB DDR5 Memory 1TB NVMe SSD Windows 11 Home (17-cp2038ds)","Product: HP 17.3"" Laptop AMD Ryzen 5 7520U 16GB DDR5 Memory 1TB NVMe SSD Windows 11 Home (17-cp2038ds) Category: Home > Computer Systems > Laptop / Notebook > All Laptop > HP Price: $484.99 Specifications: Best Seller Ranking: #35 in All Laptop; Brand: HP; Model: 17-cp2038ds; Part Number: C2MK2UAR#ABA; Color: Winter Lavender; Operating System: Windows 11 Home 64-bit; CPU Type: AMD Ryzen 5 7000 Series; Processor Name: AMD Ryzen 5 7520U; Number of Cores: Quad-core Processor; CPU L3 Cache: 4 MB; Screen Size: 17.3""; Touchscreen: Touch Screen; Wide Screen Support: Yes; Display Type: HD+; Resolution: 1600 x 900; Display Features: Anti-Glare; GPU/VPU: AMD Radeon Graphics; Video Memory: Shared system memory; Graphic Type: Integrated Card; SSD: 1TB NVMe; Memory: 16GB DDR5;"
018c8a2835d81b0f464d2e1fa10d2020_1,018c8a2835d81b0f464d2e1fa10d2020,"HP 17.3"" Laptop AMD Ryzen 5 7520U 16GB DDR5 Memory 1TB NVMe SSD Windows 11 Home (17-cp2038ds)","Anti-Glare; GPU/VPU: AMD Radeon Graphics; Video Memory: Shared system memory; Graphic Type: Integrated Card; SSD: 1TB NVMe; Memory: 16GB DDR5; Memory Speed: LPDDR5 5500; Memory Spec: 16 GB onboard; Optical Drive Type: No; WLAN: 802.11ax Wireless LAN; WiFi Generation: Wi-Fi 6; Bluetooth: Bluetooth 5.4; Speaker: HD Audio with integrated stereo speakers; Keyboard: Full-size backlit soft gray English keyboard with numeric keypad; Webcam: HP True Vision 720p HD camera with temporal noise reduction and integrated dual array digital microphones; Style: Thin and Light; Type: Home / Personal / Mainstream; Usage: Consumer / Home / Personal / Mainstream; AC Adapter/Charger: 45-watt AC Adapter; Battery: 3-cell 41WHr Li-ion Battery; Package Content: 1x refurbished Laptop, 1x Power Adapter; First Listed on Newegg: May 18,"
018c8a2835d81b0f464d2e1fa10d2020_2,018c8a2835d81b0f464d2e1fa10d2020,"HP 17.3"" Laptop AMD Ryzen 5 7520U 16GB DDR5 Memory 1TB NVMe SSD Windows 11 Home (17-cp2038ds)","Adapter; Battery: 3-cell 41WHr Li-ion Battery; Package Content: 1x refurbished Laptop, 1x Power Adapter; First Listed on Newegg: May 18, 2026 Description: AMD Ryzen 5 7520U | 16GB DDR5 Memory 1TB NVMe SSD | 17.3"" Touchscreen (1600 x 900) | AMD Radeon Graphics | Windows 11 Home 64-bit"
071b7fb7929d290695ab003ff50d535a_0,071b7fb7929d290695ab003ff50d535a,"Dell Latitude 5430 Business Laptop - 14 Inch FHD (1920x1080) Touchscreen Display, Intel Core i7-1265U Processor, 16GB RAM - 512GB PCIe SSD, Intel Iris Xe Graphics, Backlit Keyboard, Windows 11 Pro","Product: Dell Latitude 5430 Business Laptop - 14 Inch FHD (1920x1080) Touchscreen Display, Intel Core i7-1265U Processor, 16GB RAM - 512GB PCIe SSD, Intel Iris Xe Graphics, Backlit Keyboard, Windows 11 Pro Category: Home > Computer Systems > Laptop / Notebook > All Laptop > DELL Price: $379.99 Specifications: Best Seller Ranking: #48 in All Laptop; Brand: DELL; Series: Latitude; Model: Latitude 5430; Color: Gray; Operating System: Windows 11 Pro; CPU Type: Intel Core i7 12th Gen; Processor Name: Intel Core i7-1265U; Screen Size: 14.0""; Touchscreen: Touch Screen; Display Type: FHD; Resolution: 1920 x 1080; GPU/VPU: Integrated Graphics; Graphic Type: Integrated Card; SSD: 512GB; HDD: No; Memory: 16GB; Memory Spec: 16 GB x 1; Optical Drive Type: No; Backlit Keyboard:"
071b7fb7929d290695ab003ff50d535a_1,071b7fb7929d290695ab003ff50d535a,"Dell Latitude 5430 Business Laptop - 14 Inch FHD (1920x1080) Touchscreen Display, Intel Core i7-1265U Processor, 16GB RAM - 512GB PCIe SSD, Intel Iris Xe Graphics, Backlit Keyboard, Windows 11 Pro","Integrated Card; SSD: 512GB; HDD: No; Memory: 16GB; Memory Spec: 16 GB x 1; Optical Drive Type: No; Backlit Keyboard: Backlit; Webcam: Yes; Type: Everyday Value; Usage: Everyday Value; Package Content: 1x refurbished Laptop, 1x Power Adapter; First Listed on Newegg: July 30, 2026 Description: Brand Dell | Model Name Latitude 5430 | Screen Size 14 Inches | Hard Disk Size 512GB | CPU Model Core i7 | Ram Memory Installed Size 16 GB | Operating System Windows 11 Pro | Special Feature Backlit Keyboard | Graphics Card Description Intel Integrated Graphics"
f49c5a71748c217a8bdd4985538c2ca6_0,f49c5a71748c217a8bdd4985538c2ca6,"Lenovo IdeaPad 1 15IJL7 15.6"" Full HD Notebook - Intel Pentium Silver N6000 - 4 GB RAM - 128 GB Flash Memory - Windows 11 Home (82LX00G1US)","Product: Lenovo IdeaPad 1 15IJL7 15.6"" Full HD Notebook - Intel Pentium Silver N6000 - 4 GB RAM - 128 GB Flash Memory - Windows 11 Home (82LX00G1US) Category: Home > Computer Systems > Laptop / Notebook > All Laptop > Lenovo Price: $314.99 Specifications: Best Seller Ranking: #74 in All Laptop; Color: Gray; Screen Size: 15.6""; Touchscreen: No; Resolution: 1920 x 1080; GPU/VPU: UHD Graphics; Graphic Type: Integrated Card; Memory: 4GB; Bluetooth: Yes; Webcam: Yes; Type: Home / Personal; First Listed on Newegg: June 19, 2026 Description: Intel Pentium Silver N6000 | 4 GB RAM | 128 GB Flash Memory | Full HD 1920 x 1080 | Gray | Windows 11 Home"
a718705b2ce2e7ffe8e7e17b8f591fc2_0,a718705b2ce2e7ffe8e7e17b8f591fc2,"ASUS Vivobook 17 Laptop - 17.3"" FHD Display - Intel Core 7 150U - 8GB RAM - 1TB SSD - Windows 11 Home - Quiet Blue - F1704VAP-NB71","Product: ASUS Vivobook 17 Laptop - 17.3"" FHD Display - Intel Core 7 150U - 8GB RAM - 1TB SSD - Windows 11 Home - Quiet Blue - F1704VAP-NB71 Category: Home > Computer Systems > Laptop / Notebook > All Laptop > ASUS Price: $824.99 Specifications: Best Seller Ranking: #75 in All Laptop; Brand: ASUS; Series: VivoBook 17; Model: F1704VAP-NB71; Part Number: 90NB13Y2-M01JN0; Color: Quiet Blue; Operating System: Windows 11 Home; CPU Type: Intel Core 7 Processors (Series 1); Processor Name: Intel Core 7 150U; Number of Cores: 10-core (2P+8E) Processor; CPU L3 Cache: 12 MB; Screen Size: 17.3""; Touchscreen: Non-Touch Screen; Wide Screen Support: Yes; Display Type: FHD; Resolution: 1920 x 1080; Refresh Rate: 60 Hz; GPU/VPU: Intel Graphics;"
a718705b2ce2e7ffe8e7e17b8f591fc2_1,a718705b2ce2e7ffe8e7e17b8f591fc2,"ASUS Vivobook 17 Laptop - 17.3"" FHD Display - Intel Core 7 150U - 8GB RAM - 1TB SSD - Windows 11 Home - Quiet Blue - F1704VAP-NB71",Non-Touch Screen; Wide Screen Support: Yes; Display Type: FHD; Resolution: 1920 x 1080; Refresh Rate: 60 Hz; GPU/VPU: Intel Graphics; Video Memory: Shared system memory; Graphic Type: Integrated Card; SSD: 1TB; Memory: 8GB DDR5; Optical Drive Type: No; WLAN: 802.11ax Wireless LAN; WiFi Generation: Wi-Fi 6; Bluetooth: Bluetooth 5.2; USB: 1 x USB 2.0 Type-A (data speed up to 480Mbps)1 x USB 3.2 Gen 1 Type-C (data speed up to 5Gbps)1 x USB 3.2 Gen 1 Type-C with support for power delivery (data speed up to 5Gbps)2 x USB 3.2 Gen 1 Type-A (data speed up to 5Gbps); HDMI: 1 x HDMI 1.4; Audio Ports: 1 x 3.5mm Combo Audio Jack; Audio: SonicMasterBuilt-in array microphone; Speaker: Built-in speaker; Touchpad: Precision
a718705b2ce2e7ffe8e7e17b8f591fc2_2,a718705b2ce2e7ffe8e7e17b8f591fc2,"ASUS Vivobook 17 Laptop - 17.3"" FHD Display - Intel Core 7 150U - 8GB RAM - 1TB SSD - Windows 11 Home - Quiet Blue - F1704VAP-NB71","x HDMI 1.4; Audio Ports: 1 x 3.5mm Combo Audio Jack; Audio: SonicMasterBuilt-in array microphone; Speaker: Built-in speaker; Touchpad: Precision touchpad; Keyboard: Backlit Chiclet Keyboard with Num-key; Backlit Keyboard: Backlit; Other Input Devices: FingerPrint; Webcam: 720p HD; Style: Thin and Light; Type: Home / Personal / Mainstream; AC Adapter/Charger: TYPE-C, 48W AC Adapter, Output: 20V DC, 2.4A, 48W, Input: 100~240V AC 50/60Hz universal; Battery: 50WHrs, 3S1P, 3-cell Li-ion; Battery Life: Up to 10 Hours; Dimensions (W x D x H): 15.72"" x 10.01"" x 0.78""; Weight: 4.63 lbs.; First Listed on Newegg: March 05, 2026 Description: Reliable Performance for Everyday Life: Handle work, play, and entertainment on Windows 11 with speed and ease, thanks to its Intel Core 7 150U"
